id,agency_name,agency_website,client_name,client_website,evidence_url,evidence_text,extraction_method,confidence,verification_status,territory
1478,Art Licensing International,https://www.artlicensing.com:443/,Dan Ballard,https://www.artlicensing.com:443/artists/,https://www.artlicensing.com:443/artists/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
4037,Art Licensing International,https://www.artlicensing.com:443/,Dandelion on Dark,https://www.artlicensing.com/artists/assaf-frank/,https://www.artlicensing.com/artists/assaf-frank/,artworkCard__image artworkCard__imageWrap artworkCard,portfolio_image_alt,0.7,machine_extracted_unverified,
4041,Art Licensing International,https://www.artlicensing.com:443/,Darla,https://www.artlicensing.com/artists/sasha/,https://www.artlicensing.com/artists/sasha/,artworkCard__image artworkCard__imageWrap artworkCard,portfolio_image_alt,0.7,machine_extracted_unverified,
4045,Art Licensing International,https://www.artlicensing.com:443/,December’s Boudoir,https://www.artlicensing.com/artists/sasha/,https://www.artlicensing.com/artists/sasha/,artworkCard__image artworkCard__imageWrap artworkCard,portfolio_image_alt,0.7,machine_extracted_unverified,
4046,Art Licensing International,https://www.artlicensing.com:443/,Deer Alone In The Forest,https://www.artlicensing.com/artists/tina-lavoie/,https://www.artlicensing.com/artists/tina-lavoie/,artworkCard__image artworkCard__imageWrap artworkCard,portfolio_image_alt,0.7,machine_extracted_unverified,
4050,Art Licensing International,https://www.artlicensing.com:443/,Delicate Icelandic Poppies,https://www.artlicensing.com/artists/tina-lavoie/,https://www.artlicensing.com/artists/tina-lavoie/,artworkCard__image artworkCard__imageWrap artworkCard,portfolio_image_alt,0.7,machine_extracted_unverified,
1488,Art Licensing International,https://www.artlicensing.com:443/,Delyth Angharad,https://www.artlicensing.com:443/artists/,https://www.artlicensing.com:443/artists/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
4051,Art Licensing International,https://www.artlicensing.com:443/,Discovering,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__image artworkCard__imageWrap artworkCard,portfolio_image_alt,0.7,machine_extracted_unverified,
4058,Art Licensing International,https://www.artlicensing.com:443/,Doors of Alonissos,https://www.artlicensing.com/artists/assaf-frank/,https://www.artlicensing.com/artists/assaf-frank/,artworkCard__image artworkCard__imageWrap artworkCard,portfolio_image_alt,0.7,machine_extracted_unverified,
4069,Art Licensing International,https://www.artlicensing.com:443/,Doors of Old Amersham,https://www.artlicensing.com/artists/assaf-frank/,https://www.artlicensing.com/artists/assaf-frank/,artworkCard__image artworkCard__imageWrap artworkCard,portfolio_image_alt,0.7,machine_extracted_unverified,
4072,Art Licensing International,https://www.artlicensing.com:443/,Doors of Southwold,https://www.artlicensing.com/artists/assaf-frank/,https://www.artlicensing.com/artists/assaf-frank/,artworkCard__image artworkCard__imageWrap artworkCard,portfolio_image_alt,0.7,machine_extracted_unverified,
4087,Art Licensing International,https://www.artlicensing.com:443/,Dream Beyond the Clouds,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__image artworkCard__imageWrap artworkCard,portfolio_image_alt,0.7,machine_extracted_unverified,
4088,Art Licensing International,https://www.artlicensing.com:443/,Dream Bigger,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__image artworkCard__imageWrap artworkCard,portfolio_image_alt,0.7,machine_extracted_unverified,
4095,Art Licensing International,https://www.artlicensing.com:443/,Duck Pond In Autumn,https://www.artlicensing.com/artists/mark-frost/,https://www.artlicensing.com/artists/mark-frost/,artworkCard__image artworkCard__imageWrap artworkCard,portfolio_image_alt,0.7,machine_extracted_unverified,
4098,Art Licensing International,https://www.artlicensing.com:443/,Duck Pond In Winter,https://www.artlicensing.com/artists/mark-frost/,https://www.artlicensing.com/artists/mark-frost/,artworkCard__image artworkCard__imageWrap artworkCard,portfolio_image_alt,0.7,machine_extracted_unverified,
4120,Art Licensing International,https://www.artlicensing.com:443/,Elo Marc,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,authorSidebar__image authorSidebar__imageWrap authorSidebar__inner,portfolio_image_alt,0.7,machine_extracted_unverified,
1563,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR283338,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1597,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR283339,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1603,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR283340,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1612,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR283341,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1617,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR283342,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1618,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR283343,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1623,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR283344,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1629,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR283345,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1635,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR283346,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1636,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR283347,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1637,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR283348,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1646,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR283349,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1651,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR284682,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1662,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR284947,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1669,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR284948,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1675,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR284949,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1681,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR284950,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1687,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR284951,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1691,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR285230,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1698,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR285231,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1704,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR293591,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1705,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR293592,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1711,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR293593,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1717,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR293594,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1723,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR293595,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1729,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR293596,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1735,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR293597,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1741,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR293598,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1746,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR293600,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1752,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR293601,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1762,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR293603,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1776,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR293604,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
1791,Art Licensing International,https://www.artlicensing.com:443/,ELOMAR293605,https://www.artlicensing.com/artists/elo-marc/,https://www.artlicensing.com/artists/elo-marc/,artworkCard__heading artworkCard__header artworkCard,portfolio_h3_text,0.72,machine_extracted_unverified,
